time,control_type,position_x,position_y,position_z,desired_position_x,desired_position_y,desired_position_z,position_error_norm,orientation_error_deg,control_effort,oscillation_index
29.934,open_loop,0.295301,0.194414,0.211776,0.487591,0.0992271,0.299997,0.231989,23.1315,24.5639,0.0743834
29.935,open_loop,0.295441,0.194402,0.211822,0.487778,0.0992504,0.299997,0.231997,23.1423,24.5659,0.0595757
29.936,open_loop,0.29558,0.194391,0.21187,0.487966,0.0992732,0.299997,0.232004,23.1533,24.5678,0.0267998
29.937,open_loop,0.295724,0.194381,0.211916,0.488153,0.0992957,0.299997,0.232009,23.1643,24.5696,0.05362
29.938,open_loop,0.295866,0.194366,0.211961,0.48834,0.0993179,0.299997,0.232014,23.1753,24.5713,0.0748857
29.939,open_loop,0.296008,0.194355,0.212005,0.488527,0.0993397,0.299997,0.232022,23.1864,24.5734,0.0741537
29.94,open_loop,0.296149,0.194342,0.21205,0.488714,0.0993611,0.299997,0.232029,23.1972,24.5752,0.0595131
29.941,open_loop,0.296291,0.194329,0.212099,0.488902,0.0993822,0.299997,0.232034,23.2081,24.577,0.0267802
29.942,open_loop,0.296436,0.194318,0.212145,0.489089,0.099403,0.299997,0.232039,23.2191,24.5787,0.0534924
29.943,open_loop,0.29658,0.194301,0.21219,0.489276,0.0994234,0.299997,0.232043,23.23,24.5803,0.07464
29.944,open_loop,0.296724,0.194289,0.212233,0.489464,0.0994434,0.299997,0.23205,23.2411,24.5822,0.0739197
29.945,open_loop,0.296867,0.194274,0.212279,0.489651,0.0994631,0.299997,0.232055,23.2518,24.5839,0.0594486
29.946,open_loop,0.297011,0.194261,0.212328,0.489839,0.0994824,0.299997,0.232059,23.2627,24.5856,0.0267612
29.947,open_loop,0.297158,0.194248,0.212373,0.490026,0.0995014,0.299997,0.232063,23.2736,24.5872,0.0533632
29.948,open_loop,0.297304,0.19423,0.212418,0.490214,0.09952,0.299997,0.232065,23.2844,24.5887,0.0743899
29.949,open_loop,0.297449,0.194216,0.212462,0.490402,0.0995383,0.299997,0.232071,23.2954,24.5905,0.0736814
29.95,open_loop,0.297594,0.1942,0.212507,0.490589,0.0995562,0.299997,0.232075,23.306,24.5921,0.0593824
29.951,open_loop,0.29774,0.194185,0.212556,0.490777,0.0995738,0.299997,0.232079,23.3169,24.5937,0.0267427
29.952,open_loop,0.297889,0.194171,0.212601,0.490965,0.099591,0.299997,0.232081,23.3277,24.5952,0.0532325
29.953,open_loop,0.298037,0.194151,0.212646,0.491152,0.0996078,0.299997,0.232082,23.3385,24.5966,0.0741355
29.954,open_loop,0.298184,0.194137,0.21269,0.49134,0.0996243,0.299997,0.232087,23.3494,24.5983,0.0734389
29.955,open_loop,0.298331,0.194119,0.212735,0.491528,0.0996405,0.299997,0.23209,23.36,24.5998,0.0593144
29.956,open_loop,0.298478,0.194102,0.212784,0.491716,0.0996563,0.299997,0.232092,23.3708,24.6012,0.0267247
29.957,open_loop,0.29863,0.194087,0.212829,0.491904,0.0996717,0.299997,0.232094,23.3815,24.6026,0.0531004
29.958,open_loop,0.298779,0.194066,0.212874,0.492091,0.0996868,0.299997,0.232094,23.3922,24.6039,0.0738768
29.959,open_loop,0.298928,0.19405,0.212917,0.492279,0.0997015,0.299997,0.232097,23.4031,24.6055,0.0731921
29.96,open_loop,0.299077,0.194031,0.212963,0.492467,0.0997159,0.299997,0.232099,23.4136,24.6069,0.0592445
29.961,open_loop,0.299226,0.194013,0.213011,0.492655,0.0997299,0.299997,0.232101,23.4243,24.6082,0.0267073
29.962,open_loop,0.299379,0.193996,0.213056,0.492843,0.0997436,0.299997,0.232101,23.435,24.6095,0.0529669
29.963,open_loop,0.29953,0.193973,0.213101,0.493031,0.0997569,0.299997,0.2321,23.4456,24.6106,0.0736139
29.964,open_loop,0.299681,0.193956,0.213144,0.493219,0.0997699,0.299997,0.232102,23.4564,24.6121,0.0729411
29.965,open_loop,0.299832,0.193935,0.213189,0.493407,0.0997825,0.299997,0.232103,23.4669,24.6134,0.0591729
29.966,open_loop,0.299983,0.193916,0.213238,0.493596,0.0997947,0.299997,0.232103,23.4775,24.6146,0.0266905
29.967,open_loop,0.300138,0.193898,0.213282,0.493784,0.0998066,0.299997,0.232102,23.4881,24.6158,0.052832
29.968,open_loop,0.300291,0.193874,0.213327,0.493972,0.0998181,0.299997,0.2321,23.4987,24.6168,0.0733468
29.969,open_loop,0.300443,0.193855,0.21337,0.49416,0.0998293,0.299997,0.232102,23.5094,24.6182,0.0726857
29.97,open_loop,0.300596,0.193833,0.213416,0.494348,0.0998402,0.299997,0.232101,23.5198,24.6194,0.0590995
29.971,open_loop,0.300748,0.193812,0.213464,0.494536,0.0998506,0.299997,0.2321,23.5303,24.6205,0.0266742
29.972,open_loop,0.300905,0.193792,0.213508,0.494725,0.0998608,0.299997,0.232098,23.5409,24.6215,0.0526957
29.973,open_loop,0.301059,0.193767,0.213553,0.494913,0.0998705,0.299997,0.232095,23.5514,24.6225,0.0730756
29.974,open_loop,0.301214,0.193747,0.213596,0.495101,0.0998799,0.299997,0.232096,23.562,24.6238,0.0724263
29.975,open_loop,0.301368,0.193723,0.213641,0.495289,0.099889,0.299997,0.232094,23.5723,24.6248,0.0590243
29.976,open_loop,0.301522,0.193701,0.213689,0.495478,0.0998977,0.299997,0.232092,23.5828,24.6259,0.0266586
29.977,open_loop,0.301681,0.19368,0.213733,0.495666,0.099906,0.299997,0.232089,23.5933,24.6268,0.0525582
29.978,open_loop,0.301837,0.193653,0.213778,0.495854,0.099914,0.299997,0.232085,23.6037,24.6276,0.0728002
29.979,open_loop,0.301993,0.193631,0.213821,0.496043,0.0999217,0.299997,0.232084,23.6143,24.6288,0.0721623
29.98,open_loop,0.302149,0.193607,0.213866,0.496231,0.0999289,0.299997,0.232082,23.6245,24.6298,0.0589473
29.981,open_loop,0.302305,0.193583,0.213914,0.496419,0.0999359,0.299997,0.232079,23.6349,24.6307,0.0266436
29.982,open_loop,0.302465,0.19356,0.213958,0.496608,0.0999424,0.299997,0.232075,23.6453,24.6315,0.0524195
29.983,open_loop,0.302623,0.193532,0.214002,0.496796,0.0999487,0.299997,0.23207,23.6556,24.6322,0.0725209
29.984,open_loop,0.302781,0.193509,0.214045,0.496985,0.0999545,0.299997,0.232068,23.6661,24.6333,0.0718945
29.985,open_loop,0.302938,0.193483,0.214089,0.497173,0.09996,0.299997,0.232064,23.6763,24.6341,0.0588685
29.986,open_loop,0.303096,0.193458,0.214137,0.497361,0.0999652,0.299997,0.23206,23.6866,24.635,0.0266292
29.987,open_loop,0.303257,0.193434,0.214181,0.49755,0.09997,0.299997,0.232055,23.6969,24.6357,0.0522796
29.988,open_loop,0.303417,0.193404,0.214226,0.497738,0.0999744,0.299997,0.232049,23.7072,24.6363,0.0722375
29.989,open_loop,0.303577,0.193379,0.214268,0.497927,0.0999785,0.299997,0.232046,23.7176,24.6373,0.0716223
29.99,open_loop,0.303736,0.193352,0.214312,0.498115,0.0999822,0.299997,0.232041,23.7277,24.638,0.0587879
29.991,open_loop,0.303895,0.193325,0.21436,0.498304,0.0999856,0.299997,0.232036,23.7379,24.6387,0.0266156
29.992,open_loop,0.304058,0.1933,0.214404,0.498492,0.0999886,0.299997,0.23203,23.7482,24.6393,0.0521386
29.993,open_loop,0.30422,0.193269,0.214448,0.498681,0.0999913,0.299997,0.232023,23.7583,24.6399,0.0719501
29.994,open_loop,0.304381,0.193243,0.21449,0.498869,0.0999936,0.299997,0.232019,23.7687,24.6407,0.071346
29.995,open_loop,0.304541,0.193214,0.214534,0.499058,0.0999956,0.299997,0.232013,23.7787,24.6414,0.0587054
29.996,open_loop,0.304702,0.193186,0.214582,0.499246,0.0999972,0.299997,0.232007,23.7888,24.642,0.0266028
29.997,open_loop,0.304865,0.193159,0.214624,0.499435,0.0999984,0.299997,0.232002,23.7991,24.6427,0.0342161
29.998,open_loop,0.305028,0.193128,0.214668,0.499623,0.0999993,0.299997,0.231994,23.8091,24.6431,0.0599849
29.999,open_loop,0.305191,0.193099,0.214715,0.499812,0.0999998,0.299997,0.231986,23.8193,24.6436,0.0421961
30,open_loop,0.305355,0.193072,0.214757,0.5,0.1,0.299997,0.231981,23.8294,24.6443,0.0334316
30.001,open_loop,0.305518,0.19304,0.2148,0.500188,0.0999998,0.299997,0.231973,23.8392,24.6447,0.0663928
30.002,open_loop,0.305682,0.193009,0.214846,0.500377,0.0999993,0.299997,0.231965,23.8493,24.6452,0.0424345
30.003,open_loop,0.305846,0.192981,0.214888,0.500565,0.0999984,0.299997,0.231959,23.8594,24.6458,0.0326395
30.004,open_loop,0.30601,0.192948,0.214931,0.500754,0.0999972,0.299997,0.231951,23.8692,24.6462,0.0661972
30.005,open_loop,0.306175,0.192917,0.214978,0.500942,0.0999956,0.299997,0.231942,23.8793,24.6466,0.0427382
30.006,open_loop,0.30634,0.192888,0.21502,0.501131,0.0999936,0.299997,0.231935,23.8894,24.6471,0.0334525
30.007,open_loop,0.306506,0.192854,0.215063,0.501319,0.0999913,0.299997,0.231926,23.8992,24.6474,0.0664309
30.008,open_loop,0.306671,0.192822,0.215109,0.501508,0.0999886,0.299997,0.231917,23.9092,24.6477,0.0414753
30.009,open_loop,0.306837,0.192792,0.215151,0.501696,0.0999856,0.299997,0.23191,23.9193,24.6482,0.0333394
30.01,open_loop,0.307004,0.192758,0.215194,0.501885,0.0999822,0.299997,0.2319,23.929,24.6484,0.0668804
30.011,open_loop,0.30717,0.192725,0.21524,0.502073,0.0999785,0.299997,0.23189,23.9389,24.6487,0.041475
30.012,open_loop,0.307337,0.192694,0.215282,0.502262,0.0999744,0.299997,0.231882,23.9489,24.6491,0.0327144
30.013,open_loop,0.307504,0.192659,0.215324,0.50245,0.09997,0.299997,0.231872,23.9585,24.6493,0.0664708
30.014,open_loop,0.307671,0.192625,0.215371,0.502639,0.0999652,0.299997,0.231862,23.9685,24.6495,0.042255
30.015,open_loop,0.307839,0.192593,0.215412,0.502827,0.09996,0.299997,0.231853,23.9784,24.6499,0.032881
30.016,open_loop,0.308007,0.192557,0.215455,0.503015,0.0999545,0.299997,0.231843,23.988,24.65,0.0661022
30.017,open_loop,0.308175,0.192523,0.215501,0.503204,0.0999487,0.299997,0.231832,23.9979,24.6502,0.0422114
30.018,open_loop,0.308344,0.19249,0.215542,0.503392,0.0999424,0.299997,0.231823,24.0078,24.6505,0.0329074
30.019,open_loop,0.308512,0.192454,0.215584,0.503581,0.0999359,0.299997,0.231812,24.0172,24.6506,0.0660118
30.02,open_loop,0.308681,0.192419,0.21563,0.503769,0.0999289,0.299997,0.231801,24.027,24.6507,0.042127
30.021,open_loop,0.30885,0.192386,0.215671,0.503957,0.0999217,0.299997,0.231792,24.0368,24.651,0.0326562
30.022,open_loop,0.309018,0.192351,0.215713,0.504146,0.099914,0.299997,0.231782,24.046,24.6512,0.0657934
30.023,open_loop,0.309186,0.192317,0.215759,0.504334,0.099906,0.299997,0.231773,24.0556,24.6515,0.0423497
30.024,open_loop,0.30935,0.192294,0.2158,0.504522,0.0998977,0.299997,0.231772,24.0645,24.6525,0.0328772
30.025,open_loop,0.309547,0.192211,0.215841,0.504711,0.099889,0.299997,0.231721,24.0775,24.6492,0.0664503
30.026,open_loop,0.30971,0.192186,0.215887,0.504899,0.0998799,0.299997,0.231719,24.0863,24.6501,0.0407713
30.027,open_loop,0.309879,0.192154,0.215928,0.505087,0.0998705,0.299997,0.231711,24.0957,24.6505,0.0324862
30.028,open_loop,0.31005,0.192115,0.21597,0.505275,0.0998608,0.299997,0.231699,24.105,24.6504,0.0654887
30.029,open_loop,0.310221,0.192078,0.216015,0.505464,0.0998506,0.299997,0.231687,24.1145,24.6504,0.042348
30.03,open_loop,0.310393,0.192043,0.216055,0.505652,0.0998402,0.299997,0.231676,24.1241,24.6506,0.0323987
30.031,open_loop,0.310565,0.192002,0.216097,0.50584,0.0998293,0.299997,0.231662,24.1334,24.6504,0.0653843
30.032,open_loop,0.310736,0.191963,0.216142,0.506028,0.0998181,0.299997,0.231649,24.143,24.6503,0.0424178
30.033,open_loop,0.310909,0.191927,0.216183,0.506216,0.0998066,0.299997,0.231637,24.1526,24.6503,0.0322548
30.034,open_loop,0.311083,0.191885,0.216224,0.506404,0.0997947,0.299997,0.231623,24.1619,24.6501,0.0652515
30.035,open_loop,0.311255,0.191845,0.216269,0.506593,0.0997825,0.299997,0.231609,24.1714,24.6499,0.0424668
30.036,open_loop,0.311429,0.191808,0.216309,0.506781,0.0997699,0.299997,0.231596,24.181,24.6499,0.0321607
30.037,open_loop,0.311603,0.191765,0.21635,0.506969,0.0997569,0.299997,0.231581,24.1902,24.6495,0.0651105
30.038,open_loop,0.311776,0.191724,0.216395,0.507157,0.0997436,0.299997,0.231567,24.1997,24.6493,0.0424894
30.039,open_loop,0.311951,0.191685,0.216435,0.507345,0.0997299,0.299997,0.231554,24.2092,24.6492,0.0320504
30.04,open_loop,0.312126,0.191642,0.216476,0.507533,0.0997159,0.299997,0.231538,24.2183,24.6489,0.0649641
30.041,open_loop,0.3123,0.1916,0.216521,0.507721,0.0997015,0.299997,0.231523,24.2278,24.6485,0.0425351
30.042,open_loop,0.312476,0.191561,0.21656,0.507909,0.0996868,0.299997,0.231509,24.2372,24.6484,0.0319432
30.043,open_loop,0.312651,0.191516,0.216601,0.508096,0.0996717,0.299997,0.231493,24.2463,24.648,0.0648047
30.044,open_loop,0.312826,0.191473,0.216646,0.508284,0.0996563,0.299997,0.231477,24.2557,24.6476,0.0425851
30.045,open_loop,0.313002,0.191433,0.216685,0.508472,0.0996405,0.299997,0.231463,24.2651,24.6474,0.0318502
30.046,open_loop,0.313179,0.191387,0.216726,0.50866,0.0996243,0.299997,0.231447,24.2741,24.6469,0.0646439
30.047,open_loop,0.313354,0.191344,0.21677,0.508848,0.0996078,0.299997,0.23143,24.2835,24.6465,0.0426246
30.048,open_loop,0.313531,0.191302,0.216809,0.509035,0.099591,0.299997,0.231416,24.2928,24.6463,0.0317556
30.049,open_loop,0.313708,0.191256,0.21685,0.509223,0.0995738,0.299997,0.231398,24.3018,24.6457,0.0644822
30.05,open_loop,0.313885,0.191212,0.216894,0.509411,0.0995562,0.299997,0.231381,24.3111,24.6453,0.0426665
30.051,open_loop,0.314062,0.191169,0.216933,0.509598,0.0995383,0.299998,0.231366,24.3203,24.6449,0.0316609
30.052,open_loop,0.31424,0.191122,0.216973,0.509786,0.09952,0.299998,0.231349,24.3293,24.6444,0.0643168
30.053,open_loop,0.314417,0.191077,0.217017,0.509974,0.0995014,0.299998,0.231331,24.3385,24.6438,0.0427098
30.054,open_loop,0.314596,0.191034,0.217055,0.510161,0.0994824,0.299998,0.231315,24.3477,24.6435,0.0315719
30.055,open_loop,0.314774,0.190985,0.217095,0.510349,0.0994631,0.299998,0.231297,24.3566,24.6428,0.0641505
30.056,open_loop,0.314952,0.190939,0.217139,0.510536,0.0994434,0.299998,0.231279,24.3657,24.6422,0.0427494
30.057,open_loop,0.315131,0.190895,0.217178,0.510724,0.0994234,0.299998,0.231263,24.3749,24.6418,0.0314855
30.058,open_loop,0.315311,0.190846,0.217217,0.510911,0.099403,0.299998,0.231244,24.3837,24.6411,0.0639839
30.059,open_loop,0.315489,0.190799,0.217261,0.511098,0.0993822,0.299998,0.231226,24.3928,24.6405,0.0427883
30.06,open_loop,0.315669,0.190754,0.217299,0.511286,0.0993611,0.299998,0.231209,24.4019,24.64,0.0314009
30.061,open_loop,0.315849,0.190704,0.217338,0.511473,0.0993397,0.299998,0.23119,24.4106,24.6393,0.0638158
30.062,open_loop,0.316028,0.190656,0.217381,0.51166,0.0993179,0.299998,0.231171,24.4197,24.6386,0.0428277
30.063,open_loop,0.316209,0.19061,0.21742,0.511847,0.0992957,0.299998,0.231154,24.4287,24.638,0.0313199
30.064,open_loop,0.316389,0.190559,0.217459,0.512034,0.0992732,0.299998,0.231134,24.4374,24.6372,0.0636467
30.065,open_loop,0.316569,0.19051,0.217502,0.512222,0.0992504,0.299998,0.231114,24.4464,24.6365,0.0428659
30.066,open_loop,0.31675,0.190464,0.21754,0.512409,0.0992271,0.299998,0.231097,24.4554,24.6359,0.0312421
30.067,open_loop,0.316931,0.190412,0.217579,0.512596,0.0992036,0.299998,0.231076,24.464,24.6351,0.0634769
30.068,open_loop,0.317112,0.190362,0.217621,0.512783,0.0991797,0.299998,0.231056,24.4729,24.6343,0.0429034
30.069,open_loop,0.317294,0.190314,0.217659,0.51297,0.0991554,0.299998,0.231038,24.4818,24.6336,0.0311671
30.07,open_loop,0.317476,0.190262,0.217698,0.513156,0.0991308,0.299998,0.231017,24.4904,24.6327,0.0633063
30.071,open_loop,0.317657,0.190211,0.21774,0.513343,0.0991058,0.299998,0.230997,24.4993,24.6319,0.0429407
30.072,open_loop,0.317839,0.190162,0.217777,0.51353,0.0990805,0.299998,0.230978,24.5081,24.6312,0.0310955
30.073,open_loop,0.318022,0.190109,0.217816,0.513717,0.0990548,0.299998,0.230957,24.5166,24.6303,0.0631349
30.074,open_loop,0.318204,0.190057,0.217858,0.513903,0.0990287,0.299998,0.230936,24.5254,24.6294,0.0429773
30.075,open_loop,0.318387,0.190008,0.217895,0.51409,0.0990024,0.299998,0.230917,24.5342,24.6286,0.0310272
30.076,open_loop,0.31857,0.189953,0.217933,0.514277,0.0989756,0.299998,0.230895,24.5426,24.6276,0.0629628
30.077,open_loop,0.318753,0.189901,0.217975,0.514463,0.0989485,0.299998,0.230874,24.5514,24.6267,0.0430133
30.078,open_loop,0.318936,0.18985,0.218012,0.51465,0.0989211,0.299998,0.230854,24.5601,24.6259,0.0309622
30.079,open_loop,0.31912,0.189795,0.21805,0.514836,0.0988933,0.299998,0.230832,24.5685,24.6248,0.0627902
30.08,open_loop,0.319303,0.189742,0.218091,0.515023,0.0988652,0.299998,0.23081,24.5772,24.6238,0.0430488
30.081,open_loop,0.319487,0.18969,0.218128,0.515209,0.0988367,0.299998,0.23079,24.5858,24.623,0.0309008
30.082,open_loop,0.319672,0.189634,0.218165,0.515395,0.0988078,0.299998,0.230767,24.5941,24.6219,0.062617
30.083,open_loop,0.319856,0.18958,0.218207,0.515581,0.0987786,0.299998,0.230745,24.6028,24.6208,0.0430839
30.084,open_loop,0.32004,0.189528,0.218243,0.515768,0.0987491,0.299998,0.230724,24.6113,24.6199,0.0308428
30.085,open_loop,0.320225,0.18947,0.21828,0.515954,0.0987192,0.299998,0.230701,24.6196,24.6188,0.0624433
30.086,open_loop,0.32041,0.189415,0.218321,0.51614,0.098689,0.299998,0.230678,24.6282,24.6177,0.0431183
30.087,open_loop,0.320595,0.189362,0.218357,0.516326,0.0986584,0.299998,0.230657,24.6367,24.6168,0.0307886
30.088,open_loop,0.320781,0.189304,0.218395,0.516512,0.0986274,0.299998,0.230634,24.6449,24.6156,0.0622692
30.089,open_loop,0.320966,0.189248,0.218435,0.516698,0.0985961,0.299998,0.23061,24.6534,24.6144,0.0431523
30.09,open_loop,0.321152,0.189194,0.218471,0.516883,0.0985645,0.299998,0.230589,24.6618,24.6134,0.0307379
30.091,open_loop,0.321338,0.189135,0.218508,0.517069,0.0985325,0.299998,0.230565,24.67,24.6122,0.0620946
30.092,open_loop,0.321523,0.189078,0.218548,0.517255,0.0985001,0.299998,0.230541,24.6784,24.611,0.0431857
30.093,open_loop,0.32171,0.189023,0.218584,0.51744,0.0984674,0.299998,0.230519,24.6868,24.6099,0.0306911
30.094,open_loop,0.321896,0.188963,0.21862,0.517626,0.0984344,0.299998,0.230495,24.6948,24.6086,0.0619197
30.095,open_loop,0.322082,0.188905,0.21866,0.517812,0.098401,0.299998,0.230471,24.7032,24.6074,0.0432185
30.096,open_loop,0.322269,0.18885,0.218695,0.517997,0.0983672,0.299998,0.230448,24.7115,24.6063,0.030648
30.097,open_loop,0.322457,0.188789,0.218732,0.518182,0.0983331,0.299998,0.230423,24.7195,24.605,0.0617444
30.098,open_loop,0.322643,0.18873,0.218772,0.518368,0.0982987,0.299998,0.230399,24.7278,24.6037,0.0432508
30.099,open_loop,0.322831,0.188673,0.218806,0.518553,0.0982639,0.299998,0.230376,24.7361,24.6026,0.0306089
30.1,open_loop,0.323018,0.188612,0.218842,0.518738,0.0982287,0.299998,0.230351,24.744,24.6012,0.0615689
30.101,open_loop,0.323206,0.188552,0.218882,0.518923,0.0981932,0.299998,0.230326,24.7523,24.5998,0.0432825
30.102,open_loop,0.323394,0.188494,0.218916,0.519108,0.0981574,0.299998,0.230302,24.7605,24.5986,0.0305737
30.103,open_loop,0.323582,0.188432,0.218952,0.519293,0.0981212,0.299998,0.230277,24.7683,24.5972,0.0613931
30.104,open_loop,0.323769,0.188371,0.218991,0.519478,0.0980847,0.299998,0.230251,24.7765,24.5958,0.0433136
30.105,open_loop,0.323958,0.188313,0.219025,0.519663,0.0980478,0.299998,0.230227,24.7846,24.5946,0.0305425
30.106,open_loop,0.324147,0.188249,0.219061,0.519848,0.0980105,0.299998,0.230201,24.7924,24.5931,0.0612171
30.107,open_loop,0.324335,0.188188,0.2191,0.520033,0.0979729,0.299998,0.230175,24.8005,24.5917,0.0433441
30.108,open_loop,0.324524,0.188128,0.219134,0.520217,0.097935,0.299998,0.230151,24.8086,24.5904,0.0305153
30.109,open_loop,0.324713,0.188064,0.219169,0.520402,0.0978967,0.299998,0.230125,24.8163,24.5889,0.0610409
30.11,open_loop,0.324902,0.188001,0.219207,0.520586,0.0978581,0.299998,0.230098,24.8244,24.5874,0.043374
30.111,open_loop,0.325092,0.187941,0.219241,0.520771,0.0978191,0.299998,0.230074,24.8323,24.5861,0.0304923
30.112,open_loop,0.325281,0.187876,0.219276,0.520955,0.0977798,0.299998,0.230047,24.84,24.5845,0.0608646
30.113,open_loop,0.32547,0.187813,0.219314,0.521139,0.0977401,0.299998,0.23002,24.848,24.583,0.0434032
30.114,open_loop,0.32566,0.187751,0.219347,0.521324,0.0977001,0.299998,0.229995,24.8559,24.5816,0.0304734
30.115,open_loop,0.32585,0.187685,0.219381,0.521508,0.0976597,0.299998,0.229968,24.8635,24.58,0.0606883
30.116,open_loop,0.32604,0.187621,0.219419,0.521692,0.097619,0.299998,0.229941,24.8714,24.5785,0.0434318
30.117,open_loop,0.326231,0.187559,0.219452,0.521876,0.097578,0.299998,0.229916,24.8793,24.5771,0.0304587
30.118,open_loop,0.326421,0.187492,0.219486,0.52206,0.0975365,0.299998,0.229888,24.8868,24.5754,0.0605119
30.119,open_loop,0.326611,0.187427,0.219524,0.522243,0.0974948,0.299998,0.22986,24.8946,24.5738,0.0434597
30.12,open_loop,0.326802,0.187364,0.219557,0.522427,0.0974527,0.299998,0.229835,24.9024,24.5723,0.0304482
30.121,open_loop,0.326993,0.187296,0.21959,0.522611,0.0974102,0.299998,0.229806,24.9099,24.5706,0.0603355
30.122,open_loop,0.327184,0.18723,0.219628,0.522794,0.0973674,0.299998,0.229778,24.9177,24.569,0.043487
30.123,open_loop,0.327375,0.187166,0.21966,0.522978,0.0973243,0.299998,0.229752,24.9254,24.5675,0.030442
30.124,open_loop,0.327566,0.187097,0.219693,0.523161,0.0972808,0.299998,0.229724,24.9328,24.5658,0.0601591
30.125,open_loop,0.327757,0.18703,0.21973,0.523345,0.097237,0.299998,0.229696,24.9405,24.5641,0.0435135
30.126,open_loop,0.327949,0.186965,0.219762,0.523528,0.0971928,0.299998,0.229669,24.9481,24.5625,0.0304401
30.127,open_loop,0.328141,0.186896,0.219795,0.523711,0.0971483,0.299998,0.22964,24.9554,24.5607,0.0599828
30.128,open_loop,0.328332,0.186828,0.219832,0.523894,0.0971034,0.299998,0.229611,24.9631,24.559,0.0435393
30.129,open_loop,0.328525,0.186762,0.219863,0.524077,0.0970582,0.299998,0.229585,24.9706,24.5574,0.0304426
30.13,open_loop,0.328717,0.186691,0.219896,0.52426,0.0970127,0.299998,0.229555,24.9779,24.5556,0.0598067
30.131,open_loop,0.328908,0.186623,0.219932,0.524443,0.0969668,0.299998,0.229526,24.9855,24.5538,0.0435644
30.132,open_loop,0.329101,0.186556,0.219963,0.524625,0.0969205,0.299998,0.229499,24.993,24.5522,0.0304494
30.133,open_loop,0.329294,0.186484,0.219996,0.524808,0.0968739,0.299998,0.229469,25.0002,24.5503,0.0596308
30.134,open_loop,0.329486,0.186415,0.220032,0.524991,0.096827,0.299998,0.22944,25.0077,24.5485,0.0435888
30.135,open_loop,0.329679,0.186347,0.220062,0.525173,0.0967797,0.299998,0.229412,25.0151,24.5468,0.0304606
30.136,open_loop,0.329872,0.186275,0.220095,0.525356,0.0967321,0.299998,0.229382,25.0222,24.5449,0.0594551
30.137,open_loop,0.330064,0.186204,0.22013,0.525538,0.0966841,0.299998,0.229353,25.0296,24.543,0.0436123
30.138,open_loop,0.330258,0.186136,0.220161,0.52572,0.0966358,0.299998,0.229325,25.037,24.5413,0.0304762
30.139,open_loop,0.330451,0.186063,0.220192,0.525902,0.0965872,0.299998,0.229294,25.0441,24.5394,0.0592796
30.14,open_loop,0.330644,0.185991,0.220227,0.526084,0.0965382,0.299998,0.229264,25.0514,24.5375,0.0436351
30.141,open_loop,0.330838,0.185922,0.220257,0.526266,0.0964888,0.299998,0.229236,25.0587,24.5357,0.0304963
30.142,open_loop,0.331032,0.185848,0.220289,0.526448,0.0964391,0.299998,0.229205,25.0657,24.5338,0.0591045
30.143,open_loop,0.331225,0.185776,0.220324,0.52663,0.0963891,0.299998,0.229175,25.073,24.5318,0.0436571
30.144,open_loop,0.331419,0.185705,0.220353,0.526811,0.0963388,0.299998,0.229146,25.0802,24.53,0.0305207
30.145,open_loop,0.331613,0.18563,0.220384,0.526993,0.096288,0.299998,0.229115,25.0871,24.528,0.0589297
30.146,open_loop,0.331806,0.185557,0.220419,0.527174,0.096237,0.299998,0.229084,25.0943,24.526,0.0436783
30.147,open_loop,0.332001,0.185486,0.220448,0.527356,0.0961856,0.299998,0.229055,25.1014,24.5242,0.0305497
30.148,open_loop,0.332195,0.18541,0.220479,0.527537,0.0961339,0.299998,0.229024,25.1083,24.5221,0.0587554
30.149,open_loop,0.332389,0.185336,0.220513,0.527718,0.0960818,0.299998,0.228992,25.1154,24.5201,0.0436986
30.15,open_loop,0.332584,0.185264,0.220542,0.527899,0.0960294,0.299998,0.228963,25.1225,24.5182,0.030583
30.151,open_loop,0.332779,0.185187,0.220572,0.52808,0.0959766,0.299998,0.228931,25.1293,24.5161,0.0585815
30.152,open_loop,0.332973,0.185112,0.220606,0.528261,0.0959235,0.299998,0.2289,25.1364,24.5141,0.0437181
30.153,open_loop,0.333168,0.185039,0.220634,0.528442,0.0958701,0.299998,0.22887,25.1434,24.5122,0.0306209
30.154,open_loop,0.333363,0.184961,0.220664,0.528622,0.0958163,0.299998,0.228838,25.1501,24.51,0.0584081
30.155,open_loop,0.333557,0.184886,0.220697,0.528803,0.0957622,0.299998,0.228806,25.1571,24.5079,0.0437368
30.156,open_loop,0.333753,0.184812,0.220726,0.528983,0.0957077,0.299998,0.228776,25.164,24.506,0.0306631
30.157,open_loop,0.333948,0.184733,0.220755,0.529164,0.0956529,0.299998,0.228744,25.1706,24.5038,0.0582353
30.158,open_loop,0.334143,0.184657,0.220788,0.529344,0.0955978,0.299998,0.228712,25.1775,24.5016,0.0437545
30.159,open_loop,0.334339,0.184582,0.220816,0.529524,0.0955423,0.299998,0.228681,25.1844,24.4997,0.0307098
30.16,open_loop,0.334534,0.184502,0.220845,0.529704,0.0954865,0.299998,0.228649,25.191,24.4974,0.0580631
30.161,open_loop,0.334729,0.184425,0.220877,0.529884,0.0954303,0.299998,0.228616,25.1978,24.4953,0.0437714
30.162,open_loop,0.334925,0.184349,0.220905,0.530064,0.0953738,0.299998,0.228586,25.2046,24.4933,0.030761
