time,phase,pos_x,pos_y,pos_z,force_x,force_y,force_z,force_magnitude,depth,target_force
7.857000,2,0.245649,0.052945,0.521009,0.000000,0.000000,10.022364,10.022364,-0.016009,10.000000
7.867000,2,0.246013,0.053823,0.521005,0.000000,0.000000,10.052344,10.052344,-0.016005,10.000000
7.877000,2,0.246400,0.054669,0.521000,0.000000,0.000000,10.036777,10.036777,-0.016000,10.000000
7.887000,2,0.246813,0.055487,0.520996,0.000000,0.000000,10.066804,10.066804,-0.015996,10.000000
7.897000,2,0.247250,0.056270,0.520992,0.000000,0.000000,10.015404,10.015404,-0.015992,10.000000
7.907000,2,0.247715,0.057025,0.520988,0.000000,0.000000,10.045487,10.045487,-0.015988,10.000000
7.917000,2,0.248204,0.057746,0.520983,0.000000,0.000000,10.032667,10.032667,-0.015983,10.000000
7.927000,2,0.248722,0.058437,0.520980,0.000000,0.000000,10.062812,10.062812,-0.015980,10.000000
7.937000,2,0.249265,0.059093,0.520975,0.000000,0.000000,10.045999,10.045999,-0.015975,10.000000
7.947000,2,0.249837,0.059719,0.520972,0.000000,0.000000,10.003141,10.003141,-0.015972,10.000000
7.957000,2,0.250435,0.060310,0.520968,0.000000,0.000000,9.992967,9.992967,-0.015968,10.000000
7.967000,2,0.251063,0.060871,0.520965,0.000000,0.000000,10.023159,10.023159,-0.015965,10.000000
7.977000,2,0.251718,0.061396,0.520961,0.000000,0.000000,10.014485,10.014485,-0.015961,10.000000
7.987000,2,0.252403,0.061891,0.520957,0.000000,0.000000,10.044708,10.044708,-0.015957,10.000000
7.997000,2,0.253114,0.062349,0.520953,0.000000,0.000000,10.037356,10.037356,-0.015953,10.000000
8.007000,2,0.253855,0.062777,0.520950,0.000000,0.000000,10.067561,10.067561,-0.015950,10.000000
8.017000,2,0.254624,0.063167,0.520947,0.000000,0.000000,10.047330,10.047330,-0.015947,10.000000
8.027000,2,0.255423,0.063527,0.520944,0.000000,0.000000,10.044174,10.044174,-0.015944,10.000000
8.037000,2,0.256249,0.063850,0.520940,0.000000,0.000000,10.039410,10.039410,-0.015940,10.000000
8.047000,2,0.257105,0.064142,0.520937,0.000000,0.000000,10.069524,10.069524,-0.015937,10.000000
8.057000,2,0.257988,0.064398,0.520933,0.000000,0.000000,9.951066,9.951066,-0.015933,10.000000
8.067000,2,0.258902,0.064622,0.520931,0.000000,0.000000,9.981142,9.981142,-0.015931,10.000000
8.077000,2,0.259842,0.064810,0.520927,0.000000,0.000000,9.978850,9.978850,-0.015927,10.000000
8.087000,2,0.260812,0.064967,0.520924,0.000000,0.000000,10.008772,10.008772,-0.015924,10.000000
8.097000,2,0.261808,0.065087,0.520921,0.000000,0.000000,10.007559,10.007559,-0.015921,10.000000
8.107000,2,0.262833,0.065176,0.520918,0.000000,0.000000,10.037279,10.037279,-0.015918,10.000000
8.117000,2,0.263885,0.065228,0.520914,0.000000,0.000000,10.037098,10.037098,-0.015914,10.000000
8.127000,2,0.264964,0.065251,0.520912,0.000000,0.000000,10.068160,10.068160,-0.015912,10.000000
8.137000,2,0.266069,0.065256,0.520909,0.000000,0.000000,9.923393,9.923393,-0.015909,10.000000
8.147000,2,0.267200,0.065255,0.520909,0.000000,0.000000,9.955889,9.955889,-0.015909,10.000000
8.157000,2,0.268354,0.065247,0.520908,0.000000,0.000000,9.959480,9.959480,-0.015908,10.000000
8.167000,2,0.269534,0.065238,0.520908,0.000000,0.000000,9.991500,9.991500,-0.015908,10.000000
8.177000,2,0.270735,0.065224,0.520908,0.000000,0.000000,9.995285,9.995285,-0.015908,10.000000
8.187000,2,0.271963,0.065203,0.520908,0.000000,0.000000,10.026920,10.026920,-0.015908,10.000000
8.197000,2,0.273209,0.065189,0.520908,0.000000,0.000000,10.030970,10.030970,-0.015908,10.000000
8.207000,2,0.274480,0.065172,0.520909,0.000000,0.000000,10.062156,10.062156,-0.015909,10.000000
8.217000,2,0.275770,0.065151,0.520909,0.000000,0.000000,10.018850,10.018850,-0.015909,10.000000
8.227000,2,0.277084,0.065132,0.520910,0.000000,0.000000,10.049563,10.049563,-0.015910,10.000000
8.237000,2,0.278416,0.065108,0.520910,0.000000,0.000000,9.941398,9.941398,-0.015910,10.000000
8.247000,2,0.279771,0.065087,0.520908,0.000000,0.000000,9.971747,9.971747,-0.015908,10.000000
8.257000,2,0.281144,0.065062,0.520909,0.000000,0.000000,9.975483,9.975483,-0.015909,10.000000
8.267000,2,0.282537,0.065038,0.520910,0.000000,0.000000,10.004825,10.004825,-0.015910,10.000000
8.277000,2,0.283948,0.065009,0.520910,0.000000,0.000000,10.009446,10.009446,-0.015910,10.000000
8.287000,2,0.285378,0.064982,0.520911,0.000000,0.000000,10.038078,10.038078,-0.015911,10.000000
8.297000,2,0.286824,0.064951,0.520912,0.000000,0.000000,10.042403,10.042403,-0.015912,10.000000
8.307000,2,0.288288,0.064922,0.520913,0.000000,0.000000,10.062427,10.062427,-0.015913,10.000000
8.317000,2,0.289766,0.064888,0.520914,0.000000,0.000000,9.917467,9.917467,-0.015914,10.000000
8.327000,2,0.291263,0.064856,0.520916,0.000000,0.000000,9.945054,9.945054,-0.015916,10.000000
8.337000,2,0.292772,0.064819,0.520917,0.000000,0.000000,9.947526,9.947526,-0.015917,10.000000
8.347000,2,0.294297,0.064784,0.520918,0.000000,0.000000,9.974739,9.974739,-0.015918,10.000000
8.357000,2,0.295834,0.064745,0.520919,0.000000,0.000000,9.975768,9.975768,-0.015919,10.000000
8.367000,2,0.297386,0.064707,0.520921,0.000000,0.000000,10.002724,10.002724,-0.015921,10.000000
8.377000,2,0.298949,0.064672,0.520923,0.000000,0.000000,9.751171,9.751171,-0.015923,10.000000
8.387000,2,0.300515,0.064622,0.520928,0.000000,0.000000,10.079358,10.079358,-0.015928,10.000000
8.397000,2,0.302107,0.064582,0.520925,0.000000,0.000000,10.328577,10.328577,-0.015925,10.000000
8.407000,2,0.303703,0.064543,0.520927,0.000000,0.000000,10.056845,10.056845,-0.015927,10.000000
8.417000,2,0.305298,0.064488,0.520932,0.000000,0.000000,10.069602,10.069602,-0.015932,10.000000
8.427000,2,0.306917,0.064443,0.520929,0.000000,0.000000,10.451008,10.451008,-0.015929,10.000000
8.437000,2,0.308537,0.064399,0.520931,0.000000,0.000000,9.642433,9.642433,-0.015931,10.000000
8.447000,2,0.310155,0.064337,0.520937,0.000000,0.000000,9.968911,9.968911,-0.015937,10.000000
8.457000,2,0.311794,0.064284,0.520933,0.000000,0.000000,10.479180,10.479180,-0.015933,10.000000
8.467000,2,0.313432,0.064226,0.520935,0.000000,0.000000,9.662990,9.662990,-0.015935,10.000000
8.477000,2,0.315065,0.064143,0.520940,0.000000,0.000000,9.992248,9.992248,-0.015940,10.000000
8.487000,2,0.316717,0.064059,0.520936,0.000000,0.000000,10.028497,10.028497,-0.015936,10.000000
8.497000,2,0.318366,0.063963,0.520937,0.000000,0.000000,9.740440,9.740440,-0.015937,10.000000
8.507000,2,0.320013,0.063839,0.520936,0.000000,0.000000,10.205955,10.205955,-0.015936,10.000000
8.517000,2,0.321664,0.063702,0.520942,0.000000,0.000000,10.056496,10.056496,-0.015942,10.000000
8.527000,2,0.323318,0.063538,0.520935,0.000000,0.000000,9.874649,9.874649,-0.015935,10.000000
8.537000,2,0.324964,0.063351,0.520935,0.000000,0.000000,9.613101,9.613101,-0.015935,10.000000
8.547000,2,0.326612,0.063145,0.520942,0.000000,0.000000,9.738494,9.738494,-0.015942,10.000000
8.557000,2,0.328256,0.062900,0.520940,0.000000,0.000000,10.008512,10.008512,-0.015940,10.000000
8.567000,2,0.329905,0.062640,0.520939,0.000000,0.000000,9.727858,9.727858,-0.015939,10.000000
8.577000,2,0.331543,0.062340,0.520938,0.000000,0.000000,9.934679,9.934679,-0.015938,10.000000
8.587000,2,0.333176,0.062013,0.520938,0.000000,0.000000,9.670230,9.670230,-0.015938,10.000000
8.597000,2,0.334802,0.061645,0.520934,0.000000,0.000000,10.003615,10.003615,-0.015934,10.000000
8.607000,2,0.336424,0.061258,0.520934,0.000000,0.000000,10.002398,10.002398,-0.015934,10.000000
8.617000,2,0.338037,0.060827,0.520924,0.000000,0.000000,10.344575,10.344575,-0.015924,10.000000
8.627000,2,0.339647,0.060365,0.520922,0.000000,0.000000,10.143179,10.143179,-0.015922,10.000000
8.637000,2,0.341237,0.059863,0.520915,0.000000,0.000000,10.258986,10.258986,-0.015915,10.000000
8.647000,2,0.342813,0.059324,0.520919,0.000000,0.000000,10.106811,10.106811,-0.015919,10.000000
8.657000,2,0.344387,0.058757,0.520919,0.000000,0.000000,10.122868,10.122868,-0.015919,10.000000
8.667000,2,0.345939,0.058143,0.520916,0.000000,0.000000,10.222476,10.222476,-0.015916,10.000000
8.677000,2,0.347481,0.057495,0.520913,0.000000,0.000000,10.333961,10.333961,-0.015913,10.000000
8.687000,2,0.349006,0.056807,0.520907,0.000000,0.000000,10.006417,10.006417,-0.015907,10.000000
8.697000,2,0.350514,0.056088,0.520911,0.000000,0.000000,10.120920,10.120920,-0.015911,10.000000
8.707000,2,0.352006,0.055323,0.520900,0.000000,0.000000,10.274444,10.274444,-0.015900,10.000000
8.717000,2,0.353476,0.054520,0.520901,0.000000,0.000000,10.090725,10.090725,-0.015901,10.000000
8.727000,2,0.354934,0.053688,0.520899,0.000000,0.000000,10.081191,10.081191,-0.015899,10.000000
8.737000,2,0.356361,0.052811,0.520895,0.000000,0.000000,10.245272,10.245272,-0.015895,10.000000
